Epoch,az_earth,el_earth,ra_earth,dec_earth,az_sun,el_sun,ra_sun,dec_sun,expected_lexi_ra,expected_lexi_dec
2025-03-08 18:41:00+00:00,250.819246997676,29.4435719151371,285.854705557796,-27.811674356211,156.474249631091,69.6212370345489,348.936897385499,-4.76955310120186,297.495861911026,-25.7103681894042
2025-03-08 18:42:00+00:00,250.819553437083,29.4437575501447,285.864950093981,-27.8104274939986,156.496682534897,69.6244542112418,348.937546501756,-4.76927825874371,297.505749151905,-25.7082948455623
2025-03-08 18:43:00+00:00,250.81986011439,29.443943132717,285.875194256117,-27.8091798948049,156.519122218638,69.6276685144587,348.938195619775,-4.76900341435423,297.515635912418,-25.706220857231
2025-03-08 18:44:00+00:00,250.820167029606,29.4441286628037,285.8854380441,-27.8079315587163,156.541568679597,69.6308799428605,348.938844739557,-4.76872856803357,297.525522192522,-25.7041462245199
2025-03-08 18:45:00+00:00,250.820474182765,29.4443141403076,285.895681457826,-27.8066824858192,156.564021915187,69.6340884951282,348.9394938611,-4.76845371978188,297.535407992173,-25.7020709475389
2025-03-08 18:46:00+00:00,250.820781573826,29.4444995652722,285.905924497194,-27.8054326762001,156.586481922395,69.6372941698837,348.940142984405,-4.76817886959931,297.545293311328,-25.6999950263978
2025-03-08 18:47:00+00:00,250.821089202745,29.4446849377404,285.916167162099,-27.8041821299455,156.608948698199,69.6404969657499,348.940792109471,-4.76790401748602,297.555178149944,-25.6979184612064
2025-03-08 18:48:00+00:00,250.821397069478,29.4448702577555,285.92640945244,-27.802930847142,156.631422239567,69.6436968813499,348.941441236299,-4.76762916344215,297.565062507979,-25.6958412520745
2025-03-08 18:49:00+00:00,250.821705174087,29.4450555251737,285.936651368112,-27.801678827876,156.653902544013,69.6468939153853,348.942090364887,-4.76735430746786,297.574946385389,-25.6937633991121
2025-03-08 18:50:00+00:00,250.822013516477,29.4452407401316,285.946892909014,-27.8004260722342,156.676389608209,69.6500880664408,348.942739495236,-4.7670794495633,297.584829782131,-25.6916849024288
2025-03-08 18:51:00+00:00,250.822322096682,29.4454259025322,285.957134075042,-27.7991725803032,156.69888342951,69.6532793331993,348.943388627345,-4.76680458972862,297.594712698162,-25.6896057621346
2025-03-08 18:52:00+00:00,250.822630914634,29.4456110124654,285.967374866093,-27.7979183521696,156.721384004708,69.656467714266,348.944037761215,-4.76652972796397,297.60459513344,-25.6875259783393
2025-03-08 18:53:00+00:00,250.822939970419,29.4457960697405,285.977615282065,-27.79666338792,156.743891331418,69.6596532083633,348.944686896845,-4.7662548642695,297.614477087922,-25.6854455511527
2025-03-08 18:54:00+00:00,250.823249263942,29.4459810744944,285.987855322854,-27.795407687641,156.766405406273,69.6628358140777,348.945336034235,-4.76597999864538,297.624358561565,-25.6833644806849
2025-03-08 18:55:00+00:00,250.82355879516,29.4461660267701,285.99809498836,-27.7941512514194,156.788926226174,69.6660155300349,348.945985173385,-4.76570513109173,297.634239554326,-25.6812827670455
2025-03-08 18:56:00+00:00,250.823868564134,29.4463509264238,286.008334278478,-27.7928940793418,156.81145378857,69.669192354939,348.946634314294,-4.76543026160873,297.644120066163,-25.6792004103445
2025-03-08 18:57:00+00:00,250.824178570768,29.4465357735923,286.018573193106,-27.791636171495,156.833988090064,69.6723662873777,348.947283456962,-4.76515539019651,297.654000097034,-25.6771174106918
2025-03-08 18:58:00+00:00,250.82448881515,29.4467205680849,286.028811732142,-27.7903775279658,156.856529128226,69.6755373260753,348.947932601389,-4.76488051685524,297.663879646895,-25.6750337681973
2025-03-08 18:59:00+00:00,250.824799297133,29.4469053101317,286.039049895483,-27.7891181488408,156.87907689936,69.6787054695813,348.948581747576,-4.76460564158507,297.673758715705,-25.6729494829709
2025-03-08 19:00:00+00:00,250.825110016777,29.4470899995891,286.049287683027,-27.7878580342069,156.901631400878,69.6818707166013,348.94923089552,-4.76433076438614,297.683637303421,-25.6708645551225
2025-03-08 19:01:00+00:00,250.825420974065,29.4472746364533,286.059525094672,-27.786597184151,156.924192629762,69.6850330657828,348.949880045224,-4.76405588525861,297.693515410001,-25.668778984762
2025-03-08 19:02:00+00:00,250.825732168955,29.4474592207675,286.069762130316,-27.7853355987597,156.946760582847,69.6881925157547,348.950529196685,-4.76378100420263,297.703393035402,-25.6666927719993
2025-03-08 19:03:00+00:00,250.82604360148,29.4476437524347,286.079998789855,-27.78407327812,156.969335257376,69.6913490652039,348.951178349905,-4.76350612121835,297.713270179583,-25.6646059169445
2025-03-08 19:04:00+00:00,250.826355271545,29.4478282315916,286.090235073188,-27.7828102223188,156.991916649885,69.6945027127213,348.951827504882,-4.76323123630592,297.723146842501,-25.6625184197073
2025-03-08 19:05:00+00:00,250.826667179161,29.4480126581877,286.100470980214,-27.781546431443,157.014504757458,69.6976534569755,348.952476661617,-4.76295634946551,297.733023024113,-25.6604302803978
2025-03-08 19:06:00+00:00,250.826979324309,29.4481970322195,286.110706510829,-27.7802819055794,157.037099577029,69.7008012966161,348.953125820109,-4.76268146069725,297.74289872438,-25.658341499126
2025-03-08 19:07:00+00:00,250.827291706998,29.4483813536367,286.120941664932,-27.7790166448151,157.059701105665,69.7039462303126,348.953774980358,-4.7624065700013,297.752773943257,-25.6562520760017
2025-03-08 19:08:00+00:00,250.827604327211,29.4485656224356,286.13117644242,-27.7777506492369,157.082309340281,69.7070882567153,348.954424142364,-4.76213167737781,297.762648680703,-25.6541620111349
2025-03-08 19:09:00+00:00,250.827917184956,29.4487498385659,286.141410843192,-27.7764839189319,157.104924277924,69.7102273744943,348.955073306127,-4.76185678282694,297.772522936676,-25.6520713046357
2025-03-08 19:10:00+00:00,250.828230280139,29.4489340021644,286.151644867146,-27.7752164539872,157.12754591507,69.7133635822433,348.955722471647,-4.76158188634884,297.782396711135,-25.649979956614
2025-03-08 19:11:00+00:00,250.828543612769,29.4491181131805,286.161878514181,-27.7739482544896,157.150174248748,69.7164968786332,348.956371638923,-4.76130698794365,297.792270004038,-25.6478879671798
2025-03-08 19:12:00+00:00,250.82885718288,29.4493021715174,286.172111784193,-27.7726793205263,157.172809276114,69.7196272623546,348.957020807955,-4.76103208761154,297.802142815343,-25.6457953364431
2025-03-08 19:13:00+00:00,250.829170990377,29.4494861773115,286.182344677083,-27.7714096521843,157.195450993616,69.7227547320024,348.957669978743,-4.76075718535264,297.812015145008,-25.6437020645139
2025-03-08 19:14:00+00:00,250.829485035346,29.4496701303722,286.192577192747,-27.7701392495508,157.218099398673,69.7258792863063,348.958319151286,-4.76048228116713,297.821886992992,-25.6416081515022
2025-03-08 19:15:00+00:00,250.829799317616,29.4498540309767,286.202809331085,-27.7688681127128,157.240754487293,69.729000923805,348.958968325585,-4.76020737505514,297.831758359253,-25.639513597518
2025-03-08 19:16:00+00:00,250.830113837298,29.4500378788873,286.213041091995,-27.7675962417576,157.263416257015,69.7321196432478,348.959617501639,-4.75993246701684,297.84162924375,-25.6374184026714
2025-03-08 19:17:00+00:00,250.830428594323,29.4502216741941,286.223272475375,-27.7663236367721,157.286084704389,69.7352354432509,348.960266679448,-4.75965755705236,297.851499646442,-25.6353225670724
2025-03-08 19:18:00+00:00,250.830743588725,29.4504054168,286.233503481123,-27.7650502978437,157.308759826514,69.738348322507,348.960915859012,-4.75938264516187,297.861369567286,-25.6332260908309
2025-03-08 19:19:00+00:00,250.831058820462,29.450589106748,286.243734109139,-27.7637762250596,157.33144162006,69.7414582796525,348.961565040331,-4.75910773134552,297.871239006242,-25.6311289740572
2025-03-08 19:20:00+00:00,250.831374289491,29.4507727440814,286.253964359321,-27.7625014185069,157.354130081687,69.7445653133236,348.962214223404,-4.75883281560346,297.881107963268,-25.6290312168611
2025-03-08 19:21:00+00:00,250.831689995742,29.45095632889,286.264194231569,-27.7612258782729,157.376825207907,69.7476694221385,348.962863408231,-4.75855789793584,297.890976438324,-25.6269328193528
2025-03-08 19:22:00+00:00,250.832005939302,29.4511398609833,286.274423725779,-27.7599496044449,157.399526996059,69.7507706048299,348.963512594813,-4.75828297834282,297.900844431369,-25.6248337816424
2025-03-08 19:23:00+00:00,250.832322120102,29.451323340451,286.284652841852,-27.7586725971101,157.422235442636,69.7538688600164,348.964161783148,-4.75800805682454,297.91071194236,-25.6227341038399
